sensor_id,sensor_name,sensor_latitude,sensor_longitude,area_type,measurement_timestamp,pollutant,pollutant_value,pollutant_unit,date,hour,is_weekend,season,timestamp_rounded,weather_timestamp,temperature_c,humidity_percent,pressure_hpa,wind_speed_ms,wind_direction_deg,precipitation_mm,weather_condition,visibility_km,road_edges,road_length_km,industrial_area,commercial_area,residential_area,green_space,water_body,educational,medical,transportation,building_density,aqi,pollution_category,traffic_influence,month,day_of_week,is_rush_hour,pollution_source
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-29 20:00:00,PM10,3.11436520471699,μg/m³,2025-08-29,20.0,0.0,Summer,2025-08-29 20:00:00,2025-08-29 20:00:00,0.8107127034587125,-0.1217677859520218,-0.4931143608890828,-0.0107972537438444,300.0,-0.6735054380018448,Light Rain,-0.4520901891981379,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100.0,Moderate,Medium,8.0,4.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-29 20:00:00,NO2,0.4479802805687851,μg/m³,2025-08-29,20.0,0.0,Summer,2025-08-29 20:00:00,2025-08-29 20:00:00,0.8107127034587125,-0.1217677859520218,-0.4931143608890828,-0.0107972537438444,300.0,-0.6735054380018448,Light Rain,-0.4520901891981379,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100.0,Moderate,Medium,8.0,4.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-29 20:00:00,CO,-1.1060152967116397,mg/m³,2025-08-29,20.0,0.0,Summer,2025-08-29 20:00:00,2025-08-29 20:00:00,0.8107127034587125,-0.1217677859520218,-0.4931143608890828,-0.0107972537438444,300.0,-0.6735054380018448,Light Rain,-0.4520901891981379,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Medium,8.0,4.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-29 20:00:00,SO2,0.2599377074057161,μg/m³,2025-08-29,20.0,0.0,Summer,2025-08-29 20:00:00,2025-08-29 20:00:00,0.8107127034587125,-0.1217677859520218,-0.4931143608890828,-0.0107972537438444,300.0,-0.6735054380018448,Light Rain,-0.4520901891981379,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100.0,Moderate,Medium,8.0,4.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-29 20:00:00,O3,-0.6382593959685056,μg/m³,2025-08-29,20.0,0.0,Summer,2025-08-29 20:00:00,2025-08-29 20:00:00,0.8107127034587125,-0.1217677859520218,-0.4931143608890828,-0.0107972537438444,300.0,-0.6735054380018448,Light Rain,-0.4520901891981379,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Medium,8.0,4.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 00:00:00,PM2.5,0.5217282272311764,μg/m³,2025-08-30,0.0,1.0,Summer,2025-08-30 00:00:00,2025-08-30 00:00:00,-0.6629832329139115,0.4842654344543576,0.6276000956769914,-1.549405912241692,216.0,-0.6735054380018448,Light Rain,1.7119886396354989,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,200.0,Unhealthy,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 00:00:00,PM10,0.4979290890652254,μg/m³,2025-08-30,0.0,1.0,Summer,2025-08-30 00:00:00,2025-08-30 00:00:00,-0.6629832329139115,0.4842654344543576,0.6276000956769914,-1.549405912241692,216.0,-0.6735054380018448,Light Rain,1.7119886396354989,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100.0,Moderate,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 00:00:00,NO2,-0.4898820530820215,μg/m³,2025-08-30,0.0,1.0,Summer,2025-08-30 00:00:00,2025-08-30 00:00:00,-0.6629832329139115,0.4842654344543576,0.6276000956769914,-1.549405912241692,216.0,-0.6735054380018448,Light Rain,1.7119886396354989,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 00:00:00,CO,-1.0989637002180246,mg/m³,2025-08-30,0.0,1.0,Summer,2025-08-30 00:00:00,2025-08-30 00:00:00,-0.6629832329139115,0.4842654344543576,0.6276000956769914,-1.549405912241692,216.0,-0.6735054380018448,Light Rain,1.7119886396354989,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 00:00:00,SO2,-0.5627485501827107,μg/m³,2025-08-30,0.0,1.0,Summer,2025-08-30 00:00:00,2025-08-30 00:00:00,-0.6629832329139115,0.4842654344543576,0.6276000956769914,-1.549405912241692,216.0,-0.6735054380018448,Light Rain,1.7119886396354989,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 00:00:00,O3,-0.4140773907756592,μg/m³,2025-08-30,0.0,1.0,Summer,2025-08-30 00:00:00,2025-08-30 00:00:00,-0.6629832329139115,0.4842654344543576,0.6276000956769914,-1.549405912241692,216.0,-0.6735054380018448,Light Rain,1.7119886396354989,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 04:00:00,PM2.5,0.1330089705206445,μg/m³,2025-08-30,4.0,1.0,Summer,2025-08-30 04:00:00,2025-08-30 04:00:00,-0.3067050944502004,1.0902986548607372,-1.613828817455157,-0.658632478374517,316.0,1.2937315411516166,Cloudy,1.4715354364317612,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,150.0,Unhealthy for Sensitive Groups,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 04:00:00,PM10,2.408030289273212,μg/m³,2025-08-30,4.0,1.0,Summer,2025-08-30 04:00:00,2025-08-30 04:00:00,-0.3067050944502004,1.0902986548607372,-1.613828817455157,-0.658632478374517,316.0,1.2937315411516166,Cloudy,1.4715354364317612,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100.0,Moderate,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 04:00:00,NO2,0.5249602089574166,μg/m³,2025-08-30,4.0,1.0,Summer,2025-08-30 04:00:00,2025-08-30 04:00:00,-0.3067050944502004,1.0902986548607372,-1.613828817455157,-0.658632478374517,316.0,1.2937315411516166,Cloudy,1.4715354364317612,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100.0,Moderate,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 04:00:00,CO,-1.120412306219437,mg/m³,2025-08-30,4.0,1.0,Summer,2025-08-30 04:00:00,2025-08-30 04:00:00,-0.3067050944502004,1.0902986548607372,-1.613828817455157,-0.658632478374517,316.0,1.2937315411516166,Cloudy,1.4715354364317612,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 04:00:00,SO2,-0.4120206751316881,μg/m³,2025-08-30,4.0,1.0,Summer,2025-08-30 04:00:00,2025-08-30 04:00:00,-0.3067050944502004,1.0902986548607372,-1.613828817455157,-0.658632478374517,316.0,1.2937315411516166,Cloudy,1.4715354364317612,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 04:00:00,O3,-0.8818332915187934,μg/m³,2025-08-30,4.0,1.0,Summer,2025-08-30 04:00:00,2025-08-30 04:00:00,-0.3067050944502004,1.0902986548607372,-1.613828817455157,-0.658632478374517,316.0,1.2937315411516166,Cloudy,1.4715354364317612,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 08:00:00,PM2.5,1.942624920694616,μg/m³,2025-08-30,8.0,1.0,Summer,2025-08-30 08:00:00,2025-08-30 08:00:00,-0.2743161727716807,-1.535845300233574,-0.7172572522022976,-0.496673672216849,89.0,0.3101130515748858,Fog,1.608937266833897,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,200.0,Unhealthy,High,8.0,5.0,1.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 08:00:00,PM10,3.677023841603361,μg/m³,2025-08-30,8.0,1.0,Summer,2025-08-30 08:00:00,2025-08-30 08:00:00,-0.2743161727716807,-1.535845300233574,-0.7172572522022976,-0.496673672216849,89.0,0.3101130515748858,Fog,1.608937266833897,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,150.0,Unhealthy for Sensitive Groups,High,8.0,5.0,1.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 08:00:00,NO2,1.1866350132749657,μg/m³,2025-08-30,8.0,1.0,Summer,2025-08-30 08:00:00,2025-08-30 08:00:00,-0.2743161727716807,-1.535845300233574,-0.7172572522022976,-0.496673672216849,89.0,0.3101130515748858,Fog,1.608937266833897,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100.0,Moderate,High,8.0,5.0,1.0,Vehicular
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 08:00:00,CO,-1.0487210752010172,mg/m³,2025-08-30,8.0,1.0,Summer,2025-08-30 08:00:00,2025-08-30 08:00:00,-0.2743161727716807,-1.535845300233574,-0.7172572522022976,-0.496673672216849,89.0,0.3101130515748858,Fog,1.608937266833897,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,High,8.0,5.0,1.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 08:00:00,SO2,-0.136420778839565,μg/m³,2025-08-30,8.0,1.0,Summer,2025-08-30 08:00:00,2025-08-30 08:00:00,-0.2743161727716807,-1.535845300233574,-0.7172572522022976,-0.496673672216849,89.0,0.3101130515748858,Fog,1.608937266833897,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,High,8.0,5.0,1.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 08:00:00,O3,0.0002039032242272,μg/m³,2025-08-30,8.0,1.0,Summer,2025-08-30 08:00:00,2025-08-30 08:00:00,-0.2743161727716807,-1.535845300233574,-0.7172572522022976,-0.496673672216849,89.0,0.3101130515748858,Fog,1.608937266833897,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,High,8.0,5.0,1.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 12:00:00,PM2.5,0.433877087581555,μg/m³,2025-08-30,12.0,1.0,Summer,2025-08-30 12:00:00,2025-08-30 12:00:00,-0.1933438685753827,0.888287581391944,0.6276000956769914,-1.0635294937686877,125.0,-1.16531468279021,Clear,0.6127739964184133,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,150.0,Unhealthy for Sensitive Groups,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 12:00:00,PM10,1.361162026491939,μg/m³,2025-08-30,12.0,1.0,Summer,2025-08-30 12:00:00,2025-08-30 12:00:00,-0.1933438685753827,0.888287581391944,0.6276000956769914,-1.0635294937686877,125.0,-1.16531468279021,Clear,0.6127739964184133,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100.0,Moderate,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 12:00:00,NO2,0.2608191569674181,μg/m³,2025-08-30,12.0,1.0,Summer,2025-08-30 12:00:00,2025-08-30 12:00:00,-0.1933438685753827,0.888287581391944,0.6276000956769914,-1.0635294937686877,125.0,-1.16531468279021,Clear,0.6127739964184133,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 12:00:00,CO,-1.1165926914520623,mg/m³,2025-08-30,12.0,1.0,Summer,2025-08-30 12:00:00,2025-08-30 12:00:00,-0.1933438685753827,0.888287581391944,0.6276000956769914,-1.0635294937686877,125.0,-1.16531468279021,Clear,0.6127739964184133,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 12:00:00,SO2,-0.1799056238835249,μg/m³,2025-08-30,12.0,1.0,Summer,2025-08-30 12:00:00,2025-08-30 12:00:00,-0.1933438685753827,0.888287581391944,0.6276000956769914,-1.0635294937686877,125.0,-1.16531468279021,Clear,0.6127739964184133,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 12:00:00,O3,-0.5036914295486843,μg/m³,2025-08-30,12.0,1.0,Summer,2025-08-30 12:00:00,2025-08-30 12:00:00,-0.1933438685753827,0.888287581391944,0.6276000956769914,-1.0635294937686877,125.0,-1.16531468279021,Clear,0.6127739964184133,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 16:00:00,PM2.5,0.7315132229162251,μg/m³,2025-08-30,16.0,1.0,Summer,2025-08-30 16:00:00,2025-08-30 16:00:00,0.6487680950661164,-0.7278010063584013,-0.7172572522022976,0.9609555832021648,11.0,-0.4276008156076621,Cloudy,-0.0398846979917305,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,200.0,Unhealthy,Medium,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 16:00:00,PM10,0.4197738945943249,μg/m³,2025-08-30,16.0,1.0,Summer,2025-08-30 16:00:00,2025-08-30 16:00:00,0.6487680950661164,-0.7278010063584013,-0.7172572522022976,0.9609555832021648,11.0,-0.4276008156076621,Cloudy,-0.0398846979917305,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Medium,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 16:00:00,NO2,0.2517108448298318,μg/m³,2025-08-30,16.0,1.0,Summer,2025-08-30 16:00:00,2025-08-30 16:00:00,0.6487680950661164,-0.7278010063584013,-0.7172572522022976,0.9609555832021648,11.0,-0.4276008156076621,Cloudy,-0.0398846979917305,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Medium,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 16:00:00,CO,-1.1086596453967454,mg/m³,2025-08-30,16.0,1.0,Summer,2025-08-30 16:00:00,2025-08-30 16:00:00,0.6487680950661164,-0.7278010063584013,-0.7172572522022976,0.9609555832021648,11.0,-0.4276008156076621,Cloudy,-0.0398846979917305,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Medium,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 16:00:00,SO2,-0.4845933557118101,μg/m³,2025-08-30,16.0,1.0,Summer,2025-08-30 16:00:00,2025-08-30 16:00:00,0.6487680950661164,-0.7278010063584013,-0.7172572522022976,0.9609555832021648,11.0,-0.4276008156076621,Cloudy,-0.0398846979917305,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Medium,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 16:00:00,O3,-0.7410951781670589,μg/m³,2025-08-30,16.0,1.0,Summer,2025-08-30 16:00:00,2025-08-30 16:00:00,0.6487680950661164,-0.7278010063584013,-0.7172572522022976,0.9609555832021648,11.0,-0.4276008156076621,Cloudy,-0.0398846979917305,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Medium,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 20:00:00,PM2.5,0.732394672477927,μg/m³,2025-08-30,20.0,1.0,Summer,2025-08-30 20:00:00,2025-08-30 20:00:00,1.6528246671002116,-0.2227733226864184,1.3000287696166355,-1.549405912241692,293.0,-0.4276008156076621,Partly Cloudy,-0.692543392401875,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,200.0,Unhealthy,Medium,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 20:00:00,PM10,2.398921977135626,μg/m³,2025-08-30,20.0,1.0,Summer,2025-08-30 20:00:00,2025-08-30 20:00:00,1.6528246671002116,-0.2227733226864184,1.3000287696166355,-1.549405912241692,293.0,-0.4276008156076621,Partly Cloudy,-0.692543392401875,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100.0,Moderate,Medium,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 20:00:00,NO2,0.0002039032242272,μg/m³,2025-08-30,20.0,1.0,Summer,2025-08-30 20:00:00,2025-08-30 20:00:00,1.6528246671002116,-0.2227733226864184,1.3000287696166355,-1.549405912241692,293.0,-0.4276008156076621,Partly Cloudy,-0.692543392401875,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Medium,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 20:00:00,CO,-1.095437901971217,mg/m³,2025-08-30,20.0,1.0,Summer,2025-08-30 20:00:00,2025-08-30 20:00:00,1.6528246671002116,-0.2227733226864184,1.3000287696166355,-1.549405912241692,293.0,-0.4276008156076621,Partly Cloudy,-0.692543392401875,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Medium,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 20:00:00,SO2,-0.5930116518011421,μg/m³,2025-08-30,20.0,1.0,Summer,2025-08-30 20:00:00,2025-08-30 20:00:00,1.6528246671002116,-0.2227733226864184,1.3000287696166355,-1.549405912241692,293.0,-0.4276008156076621,Partly Cloudy,-0.692543392401875,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Medium,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-30 20:00:00,O3,-0.6388470290096402,μg/m³,2025-08-30,20.0,1.0,Summer,2025-08-30 20:00:00,2025-08-30 20:00:00,1.6528246671002116,-0.2227733226864184,1.3000287696166355,-1.549405912241692,293.0,-0.4276008156076621,Partly Cloudy,-0.692543392401875,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Medium,8.0,5.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-31 00:00:00,PM2.5,0.3348609201503766,μg/m³,2025-08-31,0.0,1.0,Summer,2025-08-31 00:00:00,2025-08-31 00:00:00,-0.4362607811642767,0.9892931181263406,-0.9414001435155124,-1.549405912241692,232.0,1.5396361635457994,Fog,1.5745868092333632,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,150.0,Unhealthy for Sensitive Groups,Low,8.0,6.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-31 00:00:00,PM10,0.5975328895375386,μg/m³,2025-08-31,0.0,1.0,Summer,2025-08-31 00:00:00,2025-08-31 00:00:00,-0.4362607811642767,0.9892931181263406,-0.9414001435155124,-1.549405912241692,232.0,1.5396361635457994,Fog,1.5745868092333632,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100.0,Moderate,Low,8.0,6.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-31 00:00:00,NO2,-0.1707973117459386,μg/m³,2025-08-31,0.0,1.0,Summer,2025-08-31 00:00:00,2025-08-31 00:00:00,-0.4362607811642767,0.9892931181263406,-0.9414001435155124,-1.549405912241692,232.0,1.5396361635457994,Fog,1.5745868092333632,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,6.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-31 00:00:00,CO,-1.1104225445201492,mg/m³,2025-08-31,0.0,1.0,Summer,2025-08-31 00:00:00,2025-08-31 00:00:00,-0.4362607811642767,0.9892931181263406,-0.9414001435155124,-1.549405912241692,232.0,1.5396361635457994,Fog,1.5745868092333632,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,6.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-31 00:00:00,SO2,-0.6940845348762917,μg/m³,2025-08-31,0.0,1.0,Summer,2025-08-31 00:00:00,2025-08-31 00:00:00,-0.4362607811642767,0.9892931181263406,-0.9414001435155124,-1.549405912241692,232.0,1.5396361635457994,Fog,1.5745868092333632,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,6.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-31 00:00:00,O3,-0.7663633989358464,μg/m³,2025-08-31,0.0,1.0,Summer,2025-08-31 00:00:00,2025-08-31 00:00:00,-0.4362607811642767,0.9892931181263406,-0.9414001435155124,-1.549405912241692,232.0,1.5396361635457994,Fog,1.5745868092333632,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,6.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-31 04:00:00,PM2.5,0.0193019770611013,μg/m³,2025-08-31,4.0,1.0,Summer,2025-08-31 04:00:00,2025-08-31 04:00:00,-0.2905106336109405,0.4842654344543576,0.1793143130505616,-0.9015706876110194,49.0,-0.6735054380018448,Clear,-1.1047488836082822,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,150.0,Unhealthy for Sensitive Groups,Low,8.0,6.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-31 04:00:00,PM10,1.961722994531491,μg/m³,2025-08-31,4.0,1.0,Summer,2025-08-31 04:00:00,2025-08-31 04:00:00,-0.2905106336109405,0.4842654344543576,0.1793143130505616,-0.9015706876110194,49.0,-0.6735054380018448,Clear,-1.1047488836082822,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,100.0,Moderate,Low,8.0,6.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-31 04:00:00,NO2,-0.2959631495076065,μg/m³,2025-08-31,4.0,1.0,Summer,2025-08-31 04:00:00,2025-08-31 04:00:00,-0.2905106336109405,0.4842654344543576,0.1793143130505616,-0.9015706876110194,49.0,-0.6735054380018448,Clear,-1.1047488836082822,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,6.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-31 04:00:00,CO,-1.104252397588236,mg/m³,2025-08-31,4.0,1.0,Summer,2025-08-31 04:00:00,2025-08-31 04:00:00,-0.2905106336109405,0.4842654344543576,0.1793143130505616,-0.9015706876110194,49.0,-0.6735054380018448,Clear,-1.1047488836082822,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,6.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-31 04:00:00,SO2,-0.2413132766820896,μg/m³,2025-08-31,4.0,1.0,Summer,2025-08-31 04:00:00,2025-08-31 04:00:00,-0.2905106336109405,0.4842654344543576,0.1793143130505616,-0.9015706876110194,49.0,-0.6735054380018448,Clear,-1.1047488836082822,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,6.0,0.0,Natural
sensor_02,Hinjewadi_IT_Park,18.5925,73.7386,industrial,2025-08-31 04:00:00,O3,-0.5606918345387396,μg/m³,2025-08-31,4.0,1.0,Summer,2025-08-31 04:00:00,2025-08-31 04:00:00,-0.2905106336109405,0.4842654344543576,0.1793143130505616,-0.9015706876110194,49.0,-0.6735054380018448,Clear,-1.1047488836082822,2022.0,205.3438274421121,2.0,30.0,89.0,12.0,6.0,19.0,19.0,13.0,2795.0,50.0,Good,Low,8.0,6.0,0.0,Natural
